Graph2
Time (Seconds),Data (Meters),Data0 (Meters)
1065.099976,-1.870324,-0.449901
1065.150024,-1.865316,-0.450232
1065.200073,-1.860352,-0.450807
1065.250000,-1.855422,-0.451635
1065.300049,-1.850511,-0.452704
1065.349976,-1.845767,-0.454003
1065.400024,-1.840958,-0.455593
1065.450073,-1.836315,-0.457382
1065.500000,-1.831748,-0.459394
1065.550049,-1.827238,-0.461656
1065.600098,-1.822940,-0.464094
1065.650024,-1.818646,-0.466808
1065.700073,-1.814628,-0.469671
1065.750000,-1.810665,-0.472768
1065.800049,-1.806866,-0.476038
1065.850098,-1.803259,-0.479426
1065.900024,-1.799766,-0.483034
1065.950073,-1.796537,-0.486853
1066.000122,-1.793429,-0.490846
1066.050049,-1.790559,-0.494906
1066.099976,-1.787858,-0.499154
1066.150024,-1.785362,-0.503500
1066.200073,-1.783099,-0.507895
1066.250000,-1.781000,-0.512456
1066.300049,-1.779145,-0.517096
1066.350098,-1.777492,-0.521813
1066.400024,-1.776064,-0.526587
1066.450073,-1.774787,-0.531438
1066.500000,-1.773798,-0.536339
1066.550049,-1.773025,-0.541280
1066.600098,-1.772462,-0.546201
1066.650024,-1.772120,-0.551262
1066.700073,-1.771990,-0.556198
1066.750122,-1.772064,-0.561229
1066.800049,-1.772346,-0.566223
1066.850098,-1.772830,-0.571191
1066.900024,-1.773511,-0.576155
1066.950073,-1.774374,-0.581036
1067.000122,-1.775461,-0.585960
1067.050049,-1.776701,-0.590786
1067.099976,-1.778145,-0.595613
1067.150024,-1.779736,-0.600306
1067.200073,-1.781524,-0.605012
1067.250000,-1.783447,-0.609598
1067.300049,-1.785558,-0.614150
1067.349976,-1.787799,-0.618610
1067.400024,-1.790209,-0.623001
1067.450073,-1.792756,-0.627297
1067.500000,-1.795449,-0.631532
1067.550049,-1.798256,-0.635660
1067.600098,-1.801162,-0.639697
1067.650024,-1.804216,-0.643691
1067.700073,-1.807337,-0.647555
1067.750000,-1.810609,-0.651351
1067.800049,-1.813978,-0.655047
1067.850098,-1.817440,-0.658656
1067.900024,-1.820960,-0.662187
1067.950073,-1.824589,-0.665637
1068.000122,-1.828331,-0.669006
1068.050049,-1.832074,-0.672267
1068.099976,-1.835923,-0.675477
1068.150024,-1.839809,-0.678588
1068.200073,-1.843796,-0.681641
1068.250000,-1.847791,-0.684629
1068.300049,-1.851856,-0.687540
1068.350098,-1.855961,-0.690372
1068.400024,-1.860119,-0.693153
1068.450073,-1.864313,-0.695867
1068.500000,-1.868544,-0.698539
1068.550049,-1.872801,-0.701148
1068.600098,-1.877096,-0.703720
1068.650024,-1.881409,-0.706241
1068.700073,-1.885749,-0.708724
1068.750122,-1.890109,-0.711169
1068.800049,-1.894490,-0.713586
1068.850098,-1.898878,-0.715975
1068.900024,-1.903288,-0.718346
1068.950073,-1.907695,-0.720693
1069.000122,-1.912119,-0.723032
1069.050049,-1.916541,-0.725358
1069.099976,-1.920970,-0.727683
1069.150024,-1.925395,-0.730007
1069.200073,-1.929820,-0.732337
1069.250000,-1.934239,-0.734678
1069.300049,-1.938649,-0.737032
1069.349976,-1.943051,-0.739408
1069.400024,-1.947437,-0.741804
1069.450073,-1.951811,-0.744232
1069.500000,-1.956169,-0.746687
1069.550049,-1.960502,-0.749185
1069.600098,-1.964809,-0.751717
1069.650024,-1.969098,-0.754303
1069.700073,-1.973346,-0.756928
1069.750000,-1.977571,-0.759614
1069.800049,-1.981750,-0.762355
1069.850098,-1.985897,-0.765153
1069.900024,-1.989996,-0.768002
1069.950073,-1.994057,-0.770933
1070.000122,-1.998055,-0.773925
1070.050049,-2.002009,-0.776994
1070.099976,-2.005893,-0.780150
1070.150024,-2.009704,-0.783384
1070.200073,-2.013458,-0.786686
1070.250000,-2.017131,-0.790071
1070.300049,-2.020715,-0.793555
1070.350098,-2.024247,-0.797113
1070.400024,-2.027660,-0.800760
1070.450073,-2.031009,-0.804514
1070.500000,-2.034217,-0.808306
1070.550049,-2.037353,-0.812229
1070.600098,-2.040352,-0.816213
1070.650024,-2.043241,-0.820304
1070.700073,-2.045999,-0.824472
1070.750122,-2.048645,-0.828719
1070.800049,-2.051155,-0.833053
1070.850098,-2.053506,-0.837479
1070.900024,-2.055701,-0.841973
1070.950073,-2.057744,-0.846537
1071.000122,-2.059655,-0.851158
1071.050049,-2.061384,-0.855853
1071.099976,-2.062920,-0.860630
1071.150024,-2.064279,-0.865432
1071.200073,-2.065475,-0.870273
1071.250000,-2.066473,-0.875197
1071.300049,-2.067276,-0.880128
1071.349976,-2.067877,-0.885080
1071.400024,-2.068284,-0.890059
1071.450073,-2.068484,-0.895067
1071.500000,-2.068481,-0.900081
1071.550049,-2.068272,-0.905056
1071.600098,-2.067849,-0.910037
1071.650024,-2.067209,-0.915007
1071.700073,-2.066344,-0.919947
1071.750000,-2.065279,-0.924844
1071.800049,-2.063992,-0.929674
1071.850098,-2.062457,-0.934393
1071.900024,-2.060692,-0.939137
1071.950073,-2.058762,-0.943704
1072.000122,-2.056621,-0.948256
1072.050049,-2.054259,-0.952659
1072.099976,-2.051739,-0.956937
1072.150024,-2.048953,-0.961132
1072.200073,-2.046018,-0.965249
1072.250000,-2.042908,-0.969057
1072.300049,-2.039546,-0.972819
1072.350098,-2.036035,-0.976340
1072.400024,-2.032316,-0.979696
1072.450073,-2.028490,-0.982868
1072.500000,-2.024482,-0.985886
1072.550049,-2.020358,-0.988678
1072.600098,-2.016074,-0.991291
1072.650024,-2.011676,-0.993684
1072.700073,-2.007174,-0.995847
1072.750122,-2.002568,-0.997789
1072.800049,-1.997818,-0.999482
1072.850098,-1.993006,-1.000923
1072.900024,-1.988181,-1.002152
1072.950073,-1.983313,-1.003117
1073.000122,-1.978373,-1.003838

